datetime,equity,balance,used_margin,margin_level_pct
2023-07-11 23:00:00+00:00,500.0,500.0,0.0,
2023-07-12 00:00:00+00:00,500.0,500.0,0.0,
2023-07-12 01:00:00+00:00,500.1685000000002,500.0,19.365415,2582.7925711894127
2023-07-12 02:00:00+00:00,499.6080000000002,500.0,38.77312,1288.5421652938949
2023-07-12 03:00:00+00:00,498.6210000000001,500.0,38.78299,1285.6693101795404
2023-07-12 04:00:00+00:00,499.73,500.0,38.7719,1288.8973715500142
2023-07-12 05:00:00+00:00,499.65700000000015,500.0,38.77263,1288.6848274156284
2023-07-12 06:00:00+00:00,503.53,503.5,19.3668,2599.9648883656564
2023-07-12 07:00:00+00:00,505.53999999999996,503.5,19.346700000000002,2613.0554564861186
2023-07-12 08:00:00+00:00,505.57000000000016,503.5,19.3464,2613.2510441219047
2023-07-12 09:00:00+00:00,505.2249999999999,503.5,19.34985,2611.0021524714657
2023-07-12 10:00:00+00:00,505.48,503.5,19.3473,2612.6642994112876
2023-07-12 11:00:00+00:00,505.845,503.5,19.34365,2615.04421347574
2023-07-12 12:00:00+00:00,512.4000000000001,503.5,77.5538,660.7026348160891
2023-07-12 13:00:00+00:00,469.74000000000024,503.5,77.9804,602.382137049823
2023-07-12 14:00:00+00:00,440.94200000000046,503.5,78.26838,563.3718239728489
2023-07-12 15:00:00+00:00,441.63399999999956,503.5,78.26146,564.3058537369474
2023-07-12 16:00:00+00:00,438.63399999999956,503.5,78.29146,560.2577854596141
2023-07-12 17:00:00+00:00,435.4600000000005,503.5,78.3232,555.978305278641
2023-07-12 18:00:00+00:00,438.154,503.5,78.29626,559.6103824116248
2023-07-12 19:00:00+00:00,435.25999999999976,503.5,78.32520000000001,555.7087629524083
2023-07-12 20:00:00+00:00,437.0400000000004,503.5,78.3074,558.1081736847353
2023-07-12 22:00:00+00:00,440.94400000000087,503.5,78.26835999999999,563.3745232428544
2023-07-12 23:00:00+00:00,437.50199999999995,503.5,78.30278,558.7311204021108
2023-07-13 00:00:00+00:00,438.62000000000035,503.5,78.2916,560.2389017468033
2023-07-13 01:00:00+00:00,434.9800000000009,503.5,78.32799999999999,555.3314268205507
2023-07-13 02:00:00+00:00,428.80000000000064,503.5,78.3898,547.0099426200866
2023-07-13 03:00:00+00:00,427.4540000000002,503.5,78.40326,545.1992684998049
2023-07-13 04:00:00+00:00,432.9800000000009,503.5,78.348,552.6369530811264
2023-07-13 05:00:00+00:00,442.7000000000003,503.5,78.2508,565.7450147474535
2023-07-13 06:00:00+00:00,431.67999999999984,503.5,78.361,550.8862827171678
2023-07-13 07:00:00+00:00,418.94000000000005,503.5,78.4884,533.7604028111161
2023-07-13 08:00:00+00:00,422.75999999999976,503.5,78.45020000000001,538.8896395420276
2023-07-13 09:00:00+00:00,426.32000000000016,503.5,78.41460000000001,543.6742647415151
2023-07-13 10:00:00+00:00,427.0400000000004,503.5,78.4074,544.6424699709472
2023-07-13 11:00:00+00:00,427.3939999999998,503.5,78.40386000000001,545.1185694173727
2023-07-13 12:00:00+00:00,433.49600000000055,503.5,78.34284,553.3319956233404
2023-07-13 13:00:00+00:00,436.06000000000085,503.5,78.3172,556.7870148575291
2023-07-13 14:00:00+00:00,429.6020000000003,503.5,78.38177999999999,548.089109484373
2023-07-13 15:00:00+00:00,436.32000000000016,503.5,78.3146,557.1374941581777
2023-07-13 16:00:00+00:00,440.5999999999999,503.5,78.2718,562.9102690879728
2023-07-13 17:00:00+00:00,430.55399999999963,503.5,78.37226000000001,549.3704022316055
2023-07-13 18:00:00+00:00,428.4000000000001,503.5,78.3938,546.4717873097109
2023-07-13 19:00:00+00:00,428.2800000000002,503.5,78.395,546.3103514254739
2023-07-13 20:00:00+00:00,427.43400000000065,503.5,78.40346,545.1723686684244
2023-07-13 22:00:00+00:00,428.63599999999997,503.5,78.39144,546.7892923002818
2023-07-13 23:00:00+00:00,428.49600000000055,503.5,78.39283999999999,546.6009395756049
2023-07-14 00:00:00+00:00,429.36200000000053,503.5,78.38418,547.766143627452
2023-07-14 01:00:00+00:00,423.8399999999997,503.5,78.4394,540.3406961297507
2023-07-14 02:00:00+00:00,419.5420000000008,503.5,78.48237999999999,534.5683961164287
2023-07-14 03:00:00+00:00,419.9200000000005,503.5,78.4786,535.0758041045591
2023-07-14 04:00:00+00:00,422.32000000000016,503.5,78.4546,538.2985828746819
2023-07-14 05:00:00+00:00,429.62000000000035,503.5,78.38159999999999,548.1133327209452
2023-07-14 06:00:00+00:00,437.38000000000056,503.5,78.304,558.566612178178
2023-07-14 07:00:00+00:00,441.25999999999976,503.5,78.26520000000001,563.801025232159
2023-07-14 08:00:00+00:00,441.99999999999955,503.5,78.2578,564.7999304861618
2023-07-14 09:00:00+00:00,443.8600000000001,503.5,78.2392,567.3115267027273
2023-07-14 10:00:00+00:00,444.0800000000004,503.5,78.237,567.6086762017976
2023-07-14 11:00:00+00:00,437.5940000000005,503.5,78.30185999999999,558.855179174544
2023-07-14 12:00:00+00:00,434.87599999999975,503.5,78.32904,555.1912802710204
2023-07-14 13:00:00+00:00,433.19600000000037,503.5,78.34584,552.9278899811405
2023-07-14 14:00:00+00:00,440.9010000000003,503.5,117.60237,374.90826077739786
2023-07-14 15:00:00+00:00,438.400000000001,510.5,78.3638,559.4419872441114
2023-07-14 16:00:00+00:00,440.9600000000005,510.5,78.3382,562.8926883691488
2023-07-14 17:00:00+00:00,436.4800000000009,510.5,78.383,556.855440592987
2023-07-14 18:00:00+00:00,435.94000000000005,510.5,78.3884,556.1282026422277
2023-07-14 19:00:00+00:00,449.0900000000008,510.5,97.83499999999998,459.0279552307466
2023-07-14 20:00:00+00:00,455.68550000000005,510.5,97.725075,466.2933233870632
